# Grain Tolerance Angle: 5.00
# Column 1-3: Average orientation (phi1, PHI, phi2) in degrees
# Column 4-6: Average orientation (phi1, PHI, phi2) in radians
# Column 7-8: Average Position (x, y) in microns
# Column 9: Area of grain in square microns
# Column 10: Diameter of grain in microns
# Line N: For each line of data, there are all informations about a grain.

30.7750,32.1250,311.9500,0.5371,0.5607,5.4446,6833.8300,5.2290,315.0000,20.0300
348.1770,35.0210,41.6400,6.0768,0.6112,0.7267,6857.9200,10.8240,666.0000,29.1200
351.5880,40.1350,40.4500,6.1364,0.7005,0.7060,6885.4900,4.1610,279.0000,18.8500
312.7480,26.2570,68.5400,5.4585,0.4583,1.1963,6944.4800,37.3410,5760.0000,85.6400
306.9630,20.4730,76.9600,5.3575,0.3573,1.3433,6977.4900,9.3290,738.0000,30.6500
315.4580,21.2910,60.1000,5.5058,0.3716,1.0489,7033.0500,41.5300,7416.0000,97.1700
198.0840,10.8660,185.1400,3.4572,0.1896,3.2314,7095.3000,25.9340,2052.0000,51.1100
334.8270,33.6610,54.0100,5.8438,0.5875,0.9426,7119.1900,13.4380,432.0000,23.4500
312.6410,25.5990,62.2200,5.4566,0.4468,1.0859,7138.6200,17.2640,954.0000,34.8500
22.3110,35.4280,307.3500,0.3894,0.6183,5.3643,7210.4100,30.1960,7164.0000,95.5100
60.5230,36.7650,314.6600,1.0563,0.6417,5.4919,7309.2600,31.7420,4401.0000,74.8600
128.7780,47.6930,216.0800,2.2476,0.8324,3.7712,7333.5700,3.5710,189.0000,15.5100
127.6800,37.9830,221.7700,2.2284,0.6629,3.8706,7368.7200,26.4720,2763.0000,59.3100
13.4690,35.0730,312.9900,0.2351,0.6121,5.4626,7434.7200,18.5210,3267.0000,64.5000
65.1720,49.4210,304.0400,1.1375,0.8626,5.3065,7490.8900,3.6920,234.0000,17.2600
129.8200,45.7710,214.9100,2.2658,0.7989,3.7509,7542.6400,16.5910,2070.0000,51.3400
331.4690,30.4670,45.7100,5.7852,0.5317,0.7979,7596.1200,20.5950,2331.0000,54.4800
201.6550,24.0090,128.6700,3.5196,0.4190,2.2456,7621.7500,2.7500,108.0000,11.7300
11.6190,23.1970,318.9800,0.2028,0.4049,5.5673,7675.2300,22.1100,3915.0000,70.6000
202.7790,33.7190,134.3900,3.5392,0.5885,2.3456,7719.6200,7.6760,306.0000,19.7400
312.3780,46.0420,43.9800,5.4520,0.8036,0.7677,7737.0800,6.1670,324.0000,20.3100
317.8830,52.0030,37.7200,5.5481,0.9076,0.6583,7762.2200,9.3210,756.0000,31.0300
187.3010,32.8880,136.9200,3.2690,0.5740,2.3897,7802.6400,19.6740,1710.0000,46.6600
32.9730,25.2980,317.5800,0.5755,0.4415,5.5429,7825.5000,1.0000,54.0000,8.2900
197.9390,26.7290,120.0900,3.4547,0.4665,2.0959,7839.3600,20.2920,1449.0000,42.9500
154.4300,25.1540,221.7000,2.6953,0.4390,3.8693,7880.0500,10.1840,1026.0000,36.1400
29.4340,36.8220,314.8100,0.5137,0.6427,5.4944,7905.0000,0.7500,36.0000,6.7700
151.2430,43.7380,222.3900,2.6397,0.7634,3.8814,7938.4100,20.1920,2574.0000,57.2500
175.3000,40.3170,216.5200,3.0596,0.7037,3.7790,7966.5000,3.0000,54.0000,8.2900
246.8290,51.0360,130.5600,4.3080,0.8908,2.2787,7979.1900,4.3850,234.0000,17.2600
